"time","totalforcing"
1965-02-01,-0.0359417587632543
1965-03-01,0.00514395286474316
1965-04-01,0.0462296644926285
1965-05-01,0.0873153761205138
1965-06-01,0.128401087748511
1965-07-01,0.169486799376397
1965-08-01,0.210572511004282
1965-09-01,0.251658222632279
1965-10-01,0.292743934260165
1965-11-01,0.33382964588805
1965-12-01,0.374915357516047
1966-01-01,0.416001069143933
1966-02-01,0.396998646378422
1966-03-01,0.37799622361286
1966-04-01,0.358993800847349
1966-05-01,0.339991378081838
1966-06-01,0.320988955316276
1966-07-01,0.301986532550765
1966-08-01,0.282984109785255
1966-09-01,0.263981687019692
1966-10-01,0.244979264254182
1966-11-01,0.225976841488671
1966-12-01,0.206974418723109
1967-01-01,0.187971995957598
1967-02-01,0.199921929248779
1967-03-01,0.211871862539992
1967-04-01,0.223821795831173
1967-05-01,0.235771729122354
1967-06-01,0.247721662413567
1967-07-01,0.259671595704748
1967-08-01,0.271621528995928
1967-09-01,0.283571462287142
1967-10-01,0.295521395578322
1967-11-01,0.307471328869503
1967-12-01,0.319421262160716
1968-01-01,0.331371195451897
1968-02-01,0.340210638284973
1968-03-01,0.349050081118072
1968-04-01,0.357889523951148
1968-05-01,0.366728966784224
1968-06-01,0.375568409617323
1968-07-01,0.384407852450399
1968-08-01,0.393247295283475
1968-09-01,0.402086738116574
1968-10-01,0.41092618094965
1968-11-01,0.419765623782725
1968-12-01,0.428605066615825
1969-01-01,0.437444509448901
1969-02-01,0.435907767413052
1969-03-01,0.434371025377199
1969-04-01,0.43283428334135
1969-05-01,0.431297541305501
1969-06-01,0.429760799269648
1969-07-01,0.428224057233799
1969-08-01,0.42668731519795
1969-09-01,0.425150573162097
1969-10-01,0.423613831126248
1969-11-01,0.4220770890904
1969-12-01,0.420540347054547
1970-01-01,0.419003605018698
1970-02-01,0.407816225990148
1970-03-01,0.396628846961567
1970-04-01,0.385441467933017
1970-05-01,0.374254088904467
1970-06-01,0.363066709875887
1970-07-01,0.351879330847337
1970-08-01,0.340691951818787
1970-09-01,0.329504572790207
1970-10-01,0.318317193761657
1970-11-01,0.307129814733107
1970-12-01,0.295942435704526
1971-01-01,0.284755056675976
1971-02-01,0.293484712684078
1971-03-01,0.302214368692204
1971-04-01,0.310944024700306
1971-05-01,0.319673680708407
1971-06-01,0.328403336716533
1971-07-01,0.337132992724635
1971-08-01,0.345862648732737
1971-09-01,0.354592304740862
1971-10-01,0.363321960748964
1971-11-01,0.372051616757066
1971-12-01,0.380781272765191
1972-01-01,0.389510928773293
1972-02-01,0.402705448846953
1972-03-01,0.41589996892065
1972-04-01,0.42909448899431
1972-05-01,0.44228900906797
1972-06-01,0.455483529141666
1972-07-01,0.468678049215327
1972-08-01,0.481872569288987
1972-09-01,0.495067089362683
1972-10-01,0.508261609436343
1972-11-01,0.521456129510004
1972-12-01,0.5346506495837
1973-01-01,0.54784516965736
1973-02-01,0.540136628419407
1973-03-01,0.532428087181432
1973-04-01,0.524719545943479
1973-05-01,0.517011004705526
1973-06-01,0.509302463467551
1973-07-01,0.501593922229598
1973-08-01,0.493885380991644
1973-09-01,0.48617683975367
1973-10-01,0.478468298515716
1973-11-01,0.470759757277763
1973-12-01,0.463051216039789
1974-01-01,0.455342674801835
1974-02-01,0.439427754499262
1974-03-01,0.423512834196646
1974-04-01,0.407597913894073
1974-05-01,0.3916829935915
1974-06-01,0.375768073288883
1974-07-01,0.35985315298631
1974-08-01,0.343938232683737
1974-09-01,0.328023312381121
1974-10-01,0.312108392078548
1974-11-01,0.296193471775975
1974-12-01,0.280278551473359
1975-01-01,0.264363631170786
1975-02-01,0.283472682102008
1975-03-01,0.302581733033283
1975-04-01,0.321690783964506
1975-05-01,0.340799834895729
1975-06-01,0.359908885827004
1975-07-01,0.379017936758226
1975-08-01,0.398126987689449
1975-09-01,0.417236038620724
1975-10-01,0.436345089551947
1975-11-01,0.45545414048317
1975-12-01,0.474563191414444
1976-01-01,0.493672242345667
1976-02-01,0.507774565765487
1976-03-01,0.521876889185345
1976-04-01,0.535979212605165
1976-05-01,0.550081536024985
1976-06-01,0.564183859444843
1976-07-01,0.578286182864663
1976-08-01,0.592388506284482
1976-09-01,0.606490829704341
1976-10-01,0.62059315312416
1976-11-01,0.63469547654398
1976-12-01,0.648797799963838
1977-01-01,0.662900123383658
1977-02-01,0.673042557814761
1977-03-01,0.683184992245891
1977-04-01,0.693327426676994
1977-05-01,0.703469861108096
1977-06-01,0.713612295539226
1977-07-01,0.723754729970329
1977-08-01,0.733897164401431
1977-09-01,0.744039598832562
1977-10-01,0.754182033263664
1977-11-01,0.764324467694767
1977-12-01,0.774466902125897
1978-01-01,0.784609336556999
